SVAD_identifier,agey,spheno_occipital,C1_lipping,C1_eburnation,L1_spinous_process,L1_sup_epiph,L1_sup_surf,L1_inf_epiph,L1_inf_surf,L5_sup_margin,L5_inf_margin,L5_sup_epiph,L5_sup_surf,L5_inf_epiph,L5_inf_surf,cerv_lipping,cerv_candlewax,thoracic_lipping,thoracic_candlewax,lumbar_lipping,lumbar_candlewax,S1_margin,S12_fusion,sacral_elbow,sternum_dorsal_ridge,R2_rim_profile,R2_shingle,R310_rim_profile,R310_shingle,Hum_LW,Tib_LW,Calc_LW,Inno_LW,parietal_depression,occipital_condyle,R1_Fusion,R2_cap,clav_med_epiph,clav_med_gravel,clav_med_macro,clav_lat_macro,glenoid_fossa,glenoid_lipping,lesser_tubercle_bumps,lesser_tubercle_margin,humerus_greater_tubercle,med_epicondyle,lat_epicondyle,radius_tuberosity_ridge,ulna_exostoses,trapezium_lipping,fovea_margin,fem_head_surf,troch_fossa_exost,troch_med_surf_exost,fibula_mercury_wings,SI_fusion,iliac_crest_fusion,ilium_tuberculum,ant_inf_spine_exos,acet_post_margin,acet_post_surf,acet_end_lipping,ischium_tub_margin_spur,Ischium_medial_spur,ischium_tub_bumps,inferior_surf_porosity,sup_post_iliac_exos,inf_post_iliac_exos,post_exost_complete,pubic_collar,symph_relief,sup_apex,ventral_margin,dorsal_margin,troch_lat_surf,rand_num
1953,52,1,1,1,2,3,1,NA,NA,2,NA,3,1,NA,NA,1,0,1,1,1,1,NA,2,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,3,1,1,NA,2,2,1,2,0,1,1,1,1,0,1,0,1,1,0,0,3,0,1,1,0,0,0,0,2,0,1,1,1,0,1,2,2,2,1,0.78
1954,31,1,0,0,1,3,1,3,1,0,1,3,1,3,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,3,NA,NA,0,2,1,0,1,0,0,0,0,0,NA,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,1,1,1,0,1,2,2,1,0,0.788
1955,60,1,1,0,2,3,1,3,1,2,2,3,1,3,1,1,0,0,0,1,1,2,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,3,1,0,1,2,2,0,2,1,1,0,0,0,0,NA,NA,NA,NA,0,0,3,0,0,1,0,0,1,1,1,NA,1,1,1,0,1,2,2,1,NA,0.972
1956,30,1,0,0,0,3,1,3,1,0,0,3,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,NA,2,1,0,1,0,0,0,0,NA,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,1,1,0,1,2,1,2,0,0.501
1957,30,1,0,0,0,3,1,3,1,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,1,0,0.338
1958,50,1,1,0,2,3,1,3,1,2,2,3,1,3,2,1,1,0,0,1,0,2,2,0,0,NA,0,1,0,0,0,0,0,0,0,0,1,3,1,1,0,2,2,0,1,0,0,0,0,1,0,1,2,1,1,1,0,3,0,0,0,0,0,0,0,1,0,1,1,1,0,1,2,2,2,1,0.565
1959,56,1,0,0,2,3,1,3,1,2,2,3,1,3,1,0,0,1,1,1,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2,1,0,2,1,1,1,0,1,0,1,2,0,1,0,2,3,0,0,1,0,0,0,0,1,0,1,1,1,0,1,2,2,2,1,0.538
1960,75,1,0,0,2,3,1,3,1,2,2,3,1,3,1,1,1,1,1,1,1,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,2,2,0,1,0,0,1,1,0,0,1,0,1,0,0,0,3,0,0,1,0,1,0,0,1,0,1,1,1,0,2,2,2,2,0,0.437
1961,80,1,0,1,NA,NA,NA,NA,NA,2,2,3,1,3,1,1,0,0,0,1,0,2,2,0,1,NA,NA,1,0,0,0,0,0,0,0,NA,0,3,0,0,1,2,2,1,1,1,1,1,0,0,1,0,0,1,1,0,2,3,0,0,1,0,0,0,0,2,1,1,1,1,0,2,2,2,2,0,0.122
1962,60,1,0,0,1,3,1,3,1,0,1,3,1,3,1,0,0,1,1,1,0,1,2,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,3,0,0,1,0,0,0,0,1,0,1,1,1,0,1,2,2,2,0,0.839
1963,40,1,0,0,0,3,1,3,1,0,1,3,1,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,1,1,0,0,2,1,2,0,0.869
1964,63,1,1,0,1,3,1,3,1,2,2,3,1,3,1,1,1,1,1,1,1,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,NA,3,0,0,0,2,2,1,1,0,1,1,0,0,0,1,1,1,NA,0,0,3,0,0,1,0,1,0,0,1,0,1,1,1,0,1,2,2,2,NA,0.127
1965,57,NA,0,0,2,3,1,3,1,2,2,3,1,3,1,0,0,0,0,1,0,2,2,0,0,1,0,1,0,0,0,0,NA,NA,NA,0,NA,3,0,0,1,2,2,0,1,1,0,0,0,0,0,1,2,0,1,0,0,3,0,0,1,0,0,0,0,1,0,1,1,1,0,2,2,2,2,1,0.728
1966,63,1,NA,NA,NA,NA,NA,NA,NA,2,1,3,0,3,0,0,0,0,0,1,1,2,2,1,NA,NA,NA,1,0,0,0,0,0,0,0,NA,0,3,0,0,1,2,2,0,2,0,0,0,0,0,0,1,2,1,0,0,0,3,0,0,1,0,1,0,0,1,0,1,1,1,1,1,2,2,2,0,0.513
1967,60,1,0,0,2,3,1,NA,NA,2,2,3,0,3,0,0,0,0,0,1,0,2,2,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,3,1,NA,NA,2,2,1,2,0,0,0,0,1,0,1,1,1,1,0,0,3,0,0,1,0,1,0,0,0,NA,1,1,1,0,1,2,1,2,0,0.803
1968,65,1,0,0,2,3,1,3,1,2,2,3,1,3,1,1,1,0,0,1,1,2,2,0,0,NA,NA,1,NA,0,0,0,0,0,0,NA,NA,3,1,2,NA,NA,NA,1,2,1,1,1,0,0,0,0,0,0,0,NA,0,3,0,0,1,1,0,0,0,1,NA,1,NA,NA,0,1,2,1,2,0,0.247
1969,76,1,0,1,2,3,1,3,1,2,2,3,1,3,1,0,0,1,1,0,0,2,2,0,1,1,1,1,1,1,0,NA,0,0,0,0,NA,3,1,1,1,2,2,NA,2,NA,1,1,1,0,1,1,0,1,1,0,0,3,0,0,1,0,1,0,0,1,NA,1,1,1,0,2,2,2,3,0,0.27
1970,65,1,0,0,1,3,1,3,1,2,2,3,1,3,1,1,1,0,1,1,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1,0,NA,2,2,1,2,1,1,0,0,1,0,1,0,1,1,0,0,3,0,0,1,0,0,1,0,2,0,1,1,1,0,2,2,2,2,1,0.806
1971,80,1,1,0,2,3,NA,3,NA,2,2,3,1,3,1,0,0,1,0,0,0,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,3,1,2,0,2,2,1,1,1,0,1,0,0,0,1,0,1,1,0,0,3,0,0,1,1,1,0,0,0,0,1,1,2,0,2,2,3,2,0,0.677
1972,60,1,0,0,1,3,1,3,1,2,2,3,1,3,1,1,1,1,1,1,1,1,2,0,0,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2,2,1,2,0,0,1,1,1,0,1,1,1,0,0,0,3,0,0,1,0,0,0,0,2,0,1,1,1,0,1,2,2,2,0,0.806
1973,44,1,0,0,0,3,1,3,1,0,0,3,1,3,1,0,0,0,0,0,0,1,2,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,2,2,2,2,0,0.188
1974,48,NA,0,0,0,3,1,3,1,2,2,3,1,3,1,0,0,0,0,1,1,2,2,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,2,0,0.135
1975,64,NA,0,0,2,3,1,3,1,2,2,3,1,3,1,1,1,0,0,1,0,2,2,1,0,1,0,1,0,0,0,NA,0,NA,NA,NA,0,3,0,1,NA,2,1,1,0,1,0,0,0,0,0,1,2,1,1,0,0,3,0,1,1,0,1,0,0,0,1,1,1,0,1,2,2,2,2,0,0.538
1976,48,1,0,0,2,3,1,3,1,2,2,3,0,3,0,1,1,1,1,1,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,2,0,1,1,0,1,0,0,0,1,2,0,0,0,2,3,0,0,1,0,0,0,0,0,NA,NA,NA,NA,0,2,2,2,2,0,0.51
1977,41,NA,0,0,2,3,1,3,1,2,1,3,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,1,1,0,1,NA,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,1,2,0,0.256
1978,60,1,NA,NA,1,3,1,3,1,2,1,3,2,3,1,1,0,1,1,1,0,NA,NA,NA,NA,NA,NA,1,0,1,1,1,NA,NA,0,NA,0,3,0,0,1,2,1,0,1,NA,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.237
1979,67,1,NA,NA,2,3,1,3,1,2,2,3,1,3,1,1,0,0,0,1,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,3,1,0,0,2,2,0,1,1,0,0,1,0,0,1,1,0,0,0,0,3,0,0,1,0,1,0,0,1,0,1,1,1,0,1,2,2,2,0,0.184
1980,70,1,0,0,2,3,1,3,1,2,2,3,1,3,1,1,1,1,1,1,1,2,2,0,NA,NA,0,1,0,0,0,0,0,0,0,0,NA,3,1,1,0,2,2,1,2,1,0,1,0,0,NA,1,0,1,1,0,0,3,0,0,1,1,1,0,0,1,1,1,1,1,0,1,2,2,2,0,0.546
1981,84,1,1,0,2,3,1,3,1,2,2,3,2,3,2,1,1,1,1,1,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,2,2,NA,NA,1,0,0,0,0,0,1,0,1,1,0,0,3,0,1,1,0,0,0,0,1,0,1,1,1,0,2,2,3,2,0,0.206
1982,42,1,0,0,0,3,1,3,1,2,2,3,1,3,2,0,0,0,0,1,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,2,0,0.748
1983,35,1,0,0,0,3,1,3,1,0,1,3,1,3,1,0,0,0,0,0,0,0,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,2,1,0,0.157
1984,90,1,1,0,2,3,1,3,1,2,2,3,1,3,1,1,1,1,1,1,1,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,1,1,1,2,2,0,2,1,1,1,0,0,0,1,0,1,1,0,1,3,0,1,1,0,1,1,0,1,NA,NA,NA,NA,1,1,2,2,2,0,0.467
1985,31,1,0,0,1,3,1,3,1,0,0,3,1,3,1,0,0,0,0,0,0,1,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,3,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2,2,2,0,0.949
1986,65,1,1,0,2,3,1,3,1,2,2,3,1,3,1,1,1,0,0,1,0,2,2,0,NA,NA,NA,1,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,2,2,0,2,1,0,1,0,1,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,1,1,0,2,2,2,2,0,0.978
1987,51,1,NA,NA,0,3,1,3,1,2,0,3,1,3,1,0,0,0,0,0,0,2,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,NA,1,0,0,2,1,2,0,0.08
1988,53,1,0,0,2,3,1,3,1,2,2,3,1,3,1,0,0,0,0,1,0,2,0,0,NA,NA,NA,1,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,2,2,0,0.925
1989,50,1,NA,NA,2,3,1,3,1,2,1,3,1,3,1,0,0,0,0,0,0,0,2,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,3,NA,0,0,0,0,0,0,1,0,1,1,1,0,2,2,2,2,0,0.653
1990,33,1,0,0,1,3,1,3,1,0,0,3,1,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,1,1,0,0.579
1991,28,1,NA,NA,1,3,1,3,1,2,2,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,1,2,0,0.553
1992,52,1,NA,NA,2,3,1,3,1,2,1,3,1,3,1,0,0,1,1,1,1,2,2,1,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2,2,0,2,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,1,0,1,0,0,2,0,1,1,1,0,1,2,2,2,0,0.482
1993,36,1,0,0,2,3,1,3,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,2,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,NA,0,1,0,0,0,3,0,0,NA,0,NA,0,0,0,0,1,1,1,0,1,2,2,2,0,0.073
1994,39,1,NA,NA,1,3,1,3,1,1,0,3,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,NA,NA,NA,NA,2,2,0,1,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,1,0,1,0,0,0,0,1,1,1,0,0,2,2,2,0,0.162
1995,45,1,0,0,2,3,1,3,1,2,1,3,1,3,1,0,0,1,0,0,0,2,2,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,2,0,1,0,1,1,0,0,0,1,0,1,0,NA,0,3,0,0,1,0,1,0,0,0,0,1,1,1,0,NA,NA,NA,NA,0,0.623
1996,35,1,0,0,1,3,1,3,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,1,0,0.481
1997,24,1,NA,NA,0,3,1,3,1,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,NA,1,1,1,0,0,1,0,1,0,0.834
1998,58,1,1,0,2,3,1,3,1,2,2,3,1,3,1,1,0,1,0,1,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1,2,2,0,NA,1,1,1,1,0,NA,0,1,1,0,0,0,3,0,0,1,0,1,0,0,0,0,1,1,1,0,1,2,1,2,0,0.934
1999,35,1,0,0,0,3,1,3,1,2,2,3,1,3,1,1,0,0,0,0,0,0,2,0,0,NA,0,1,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,2,2,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,1,0,1,2,3,2,0,0.433
2000,70,1,NA,NA,2,3,2,3,2,2,2,3,2,3,1,1,0,1,1,1,1,2,2,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,3,1,0,1,2,2,0,2,0,0,NA,0,0,0,1,0,1,0,0,0,3,0,1,1,1,NA,0,0,1,1,1,NA,1,0,2,2,3,2,0,0.036
2001,75,1,1,1,2,3,1,3,2,2,2,3,1,3,1,1,0,1,1,1,1,2,2,0,0,NA,NA,1,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,2,2,0,2,0,1,1,0,1,NA,1,0,1,1,1,1,3,2,NA,1,1,1,1,0,2,NA,NA,NA,NA,1,NA,2,2,NA,1,0.015
2002,57,1,0,0,2,3,1,3,1,2,2,3,2,3,2,1,1,0,0,1,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2,2,0,2,0,0,1,0,0,NA,1,1,1,1,0,0,3,0,0,1,0,0,0,0,0,0,1,1,1,0,1,NA,2,2,0,0.405
2003,48,1,0,0,2,3,1,3,1,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,2,2,0,0,NA,0,1,0,0,0,0,0,NA,0,0,0,3,1,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1,1,0,1,2,3,2,0,0.201
2004,89,1,1,1,2,NA,NA,3,1,2,2,3,1,3,1,1,0,1,0,1,0,2,2,0,1,NA,1,1,1,1,1,NA,0,0,0,NA,1,3,1,1,NA,2,2,1,2,0,1,0,1,0,0,NA,NA,NA,NA,0,0,3,1,1,NA,NA,NA,0,0,1,0,1,1,1,0,1,2,3,2,NA,0.824
2005,76,NA,NA,NA,2,3,1,3,1,2,2,3,1,3,1,0,0,0,0,0,0,NA,2,0,0,NA,NA,1,0,0,0,0,0,NA,NA,0,1,NA,NA,NA,NA,2,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,1,1,1,0,1,2,2,2,0,0.377
2006,60,1,1,0,2,3,1,3,1,2,2,3,1,3,1,1,1,1,0,1,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,1,NA,2,2,0,1,0,0,1,0,0,NA,1,0,1,1,0,0,3,0,0,1,0,1,0,0,1,0,1,1,1,0,2,2,2,2,1,0.418
2007,29,1,0,0,NA,3,1,3,1,0,0,3,1,3,1,0,0,0,0,0,0,0,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,2,2,0,0.011
2008,86,1,NA,1,NA,NA,NA,NA,NA,2,2,3,1,3,1,1,0,1,0,1,0,2,2,0,0,NA,NA,1,0,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,2,2,0,2,1,1,1,0,0,0,1,1,1,1,0,0,3,0,1,1,0,0,0,0,1,0,1,NA,1,0,2,2,3,3,0,0.786
2009,65,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2,2,0,0,NA,0,1,0,0,0,0,0,0,0,0,1,3,NA,NA,1,2,2,0,1,0,0,0,1,0,1,0,0,1,1,0,0,3,0,0,1,0,1,0,0,0,0,1,1,1,0,1,2,2,2,0,0.583
2010,70,1,NA,NA,2,3,1,3,1,2,2,3,1,3,1,1,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,3,0,1,0,2,2,0,1,1,0,0,1,0,NA,1,0,1,1,0,0,3,0,0,1,0,1,0,0,1,0,1,NA,1,0,1,2,2,2,0,0.483
2011,87,1,1,0,NA,3,2,3,2,2,2,3,1,3,1,1,1,1,1,1,1,2,NA,1,1,NA,NA,1,0,1,0,1,1,0,0,NA,0,3,1,0,1,2,2,1,2,1,1,1,1,0,0,1,0,1,1,1,0,3,1,1,1,0,1,1,0,2,0,1,1,2,NA,NA,NA,NA,NA,2,0.403
2012,49,1,NA,NA,2,3,1,3,1,2,2,3,1,3,1,0,0,0,0,0,0,NA,NA,0,NA,1,0,1,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,2,0,0,1,0,0,0,0,1,0,0,0,1,0,NA,0,3,0,0,0,0,0,0,0,1,0,1,1,1,0,1,2,1,2,0,0.713
2013,85,1,1,1,2,3,1,3,1,2,2,3,2,3,1,0,NA,1,0,1,0,2,2,0,1,NA,NA,1,1,0,0,0,0,0,0,0,0,3,1,0,1,2,2,1,2,0,1,1,0,0,0,1,2,1,1,0,0,3,1,1,1,1,0,0,0,1,0,1,1,1,0,1,2,3,2,3,0.583
2014,46,1,0,0,2,3,1,3,1,2,2,3,1,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,1,1,1,0,1,2,2,2,0,0.922
2015,27,1,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,NA,1,1,1,0,0,1,2,1,0,0.871
2016,57,1,0,0,NA,3,1,3,1,2,2,3,1,3,1,1,0,1,1,1,1,2,2,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3,1,0,1,2,2,0,1,1,0,1,0,0,0,1,2,1,1,0,0,3,0,0,1,0,0,0,0,0,0,1,1,1,0,2,2,2,2,0,0.685
2017,68,1,NA,0,2,3,1,3,1,2,2,3,1,3,1,0,0,1,0,1,0,2,2,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,3,1,1,0,2,1,0,1,1,0,0,0,0,NA,0,0,1,0,0,0,3,0,0,1,0,0,0,0,1,0,1,1,1,0,1,2,2,2,0,0.492
2018,50,1,NA,NA,2,3,1,3,1,1,0,3,1,3,1,0,0,0,0,1,0,2,2,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,1,1,0,1,2,2,2,0,0.947
2019,28,NA,NA,NA,0,3,1,3,1,2,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,2,0,1,NA,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0.371
2020,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,3,0,0,1,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,NA,1,1,1,0,2,2,2,2,0,0.327
2021,65,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,0,NA,0,NA,NA,NA,NA,2,1,0,2,0,0,1,1,0,0,1,0,0,1,0,0,3,0,0,1,0,1,0,0,1,NA,1,NA,NA,NA,1,NA,NA,2,0,0.233
2022,83,1,1,1,2,3,1,3,1,2,2,3,1,3,1,1,0,1,1,1,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,2,2,1,2,1,1,1,0,0,0,1,0,1,1,1,0,3,0,0,1,0,0,0,0,1,0,1,1,1,0,1,2,3,3,1,0.301
2023,44,1,0,0,2,3,1,3,1,2,2,3,1,3,1,0,0,1,1,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,NA,0,3,0,0,1,0,0,0,0,1,0,1,1,1,0,2,2,3,2,0,0.484
2024,27,1,0,0,0,3,1,3,1,0,0,3,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,NA,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0.969
2025,40,1,0,0,1,3,1,3,1,0,0,3,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,NA,1,1,1,0,1,2,1,2,0,0.094
2026,45,1,0,0,2,3,1,3,2,2,2,3,1,3,1,0,0,0,0,0,0,NA,2,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,2,2,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,1,1,1,0,2,2,2,2,0,0.259
2027,59,1,1,0,2,3,0,3,1,2,1,3,1,3,1,1,0,0,0,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,2,0,2,1,1,1,1,0,0,1,1,1,1,0,1,3,0,1,1,0,0,0,0,1,NA,NA,1,NA,1,1,2,2,2,0,0.054
2028,55,1,0,0,2,3,1,3,1,2,1,3,1,3,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,2,2,0,1,0,0,1,0,0,0,1,0,1,1,NA,0,3,0,0,1,1,1,0,0,1,0,1,1,1,0,1,2,2,2,0,0.525
2029,43,NA,0,0,2,3,1,3,1,1,0,3,1,3,1,0,0,0,0,0,0,1,2,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,1,1,1,0,2,2,2,2,0,0.802
2030,50,1,NA,NA,2,3,1,3,1,2,NA,3,1,3,NA,0,0,0,0,0,0,NA,2,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,NA,NA,0,1,1,0,0,0,NA,0,0,1,0,0,0,0,3,0,0,1,0,1,0,0,0,0,1,1,1,0,1,2,2,0,0,0.854
2031,74,1,1,1,2,3,1,3,1,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,2,2,0,1,NA,0,1,0,0,0,0,0,0,0,0,1,3,1,0,0,2,2,1,2,NA,0,1,0,0,0,1,1,1,1,0,0,3,NA,1,1,0,1,0,0,1,0,1,NA,1,1,2,2,3,2,3,0.306
2032,70,1,0,0,2,3,1,3,2,2,2,3,1,3,1,1,0,1,1,1,1,2,2,0,0,NA,0,1,0,0,0,1,0,0,0,NA,NA,3,1,0,1,2,1,1,2,NA,NA,1,0,0,0,1,0,0,0,0,0,3,1,1,1,0,0,1,0,2,0,1,NA,1,0,1,2,2,2,0,0.337
